Index	Genetic_ID	Source	Date_mean	Group_ID	Locality	Country	Latitude	Longitude	Sex
s19_X10_1.SG	X10	SaagCurrentBiology2019	3075	Estonia_BA.SG	Harju, Lõokese e at Muuksi, cist C	Estonia	59.505	25.5281	M
s19_X11_1.SG	X11	SaagCurrentBiology2019	2906	Estonia_BA.SG	Ida-Viru, Napa 3, cist	Estonia	59.3992	27.0142	M
s19_X12_1.SG	X12	SaagCurrentBiology2019	2767	Estonia_BA.SG	Ida-Viru, Napa 4, cist	Estonia	59.3992	27.0142	M
s19_X13_1.SG	X13	SaagCurrentBiology2019	2583	Estonia_BA_lc.SG_1d.rel.s19_X14_1_lc.SG	Harju, Lastekangur 2 at Rebala, cist	Estonia	59.4708	25.0972	U
s19_X14_1.SG	X14	SaagCurrentBiology2019	2580	Estonia_BA.SG	Harju, Lastekangur 2 at Rebala, cist	Estonia	59.4708	25.0972	M
s19_X15_2.SG	X15	SaagCurrentBiology2019	3037	Estonia_BA.SG	Tartu, Vehendi 11, peripheral, square 4/d	Estonia	58.2186	26.1125	M
s19_X16_1.SG	X16	SaagCurrentBiology2019	2936	Estonia_BA.SG	Harju, Kangru 1 at Väo, cist	Estonia	59.4383	24.8853	M
s19_X17_2.SG	X17	SaagCurrentBiology2019	2819	Estonia_BA.SG	Harju, Kangru 8 at Väo, cist?	Estonia	59.4383	24.8853	M
s19_X19_1.SG	X19	SaagCurrentBiology2019	2750	Estonia_BA_lc.SG	Harju, Parna 1 at Väo, cist	Estonia	59.4308	24.9089	F
s19_X20_1.SG	X20	SaagCurrentBiology2019	2787	Estonia_BA.SG	Harju, Parna 1 at Väo, cist	Estonia	59.4308	24.9089	M
RISE1159.SG	RISE1159	SchroederPNAS2019	4724	Poland_Koszyce_GAC.SG	Koszyce, site 3	Poland	48.7	21.2	F
RISE1160.SG	RISE1160	SchroederPNAS2019	4721	Poland_Koszyce_GAC.SG_son.RISE1159.SG.son.RISE1168.SG	Koszyce, site 3	Poland	48.7	21.2	M
RISE1161.SG	RISE1161	SchroederPNAS2019	4785	Poland_Koszyce_GAC.SG	Koszyce, site 3	Poland	48.7	21.2	F
RISE1162.SG	RISE1162	SchroederPNAS2019	4765	Poland_Koszyce_GAC.SG_daughter.RISE1170.SG.sister.RISE1164.SG	Koszyce, site 3	Poland	48.7	21.2	M
RISE1163.SG	RISE1163	SchroederPNAS2019	4736	Poland_Koszyce_GAC.SG	Koszyce, site 3	Poland	48.7	21.2	M
RISE1164.SG	RISE1164	SchroederPNAS2019	4463	Poland_Koszyce_GAC.SG_son.RISE1170.SG.brother.RISE1164.SG	Koszyce, site 3	Poland	48.7	21.2	F
RISE1165.SG	RISE1165	SchroederPNAS2019	4754	Poland_Koszyce_GAC.SG	Koszyce, site 3	Poland	48.7	21.2	M
RISE1166.SG	RISE1166	SchroederPNAS2019	4904	Poland_Koszyce_GAC.SG	Koszyce, site 3	Poland	48.7	21.2	F
RISE1167.SG	RISE1167	SchroederPNAS2019	4721	Poland_Koszyce_GAC.SG_daughter.RISE1166.SG.sister.RISE1171.SG	Koszyce, site 3	Poland	48.7	21.2	F
RISE1168.SG	RISE1168	SchroederPNAS2019	4672	Poland_Koszyce_GAC.SG_brother.RISE1169.SG.brother.RISE1173.SG.brother.RISE1163.SG	Koszyce, site 3	Poland	48.7	21.2	M
RISE1169.SG	RISE1169	SchroederPNAS2019	4747	Poland_Koszyce_GAC.SG_brother.RISE1168.SG.brother.RISE1173.SG.brother.RISE1163.SG	Koszyce, site 3	Poland	48.7	21.2	M
RISE1170.SG	RISE1170	SchroederPNAS2019	4754	Poland_Koszyce_GAC.SG	Koszyce, site 3	Poland	48.7	21.2	F
RISE1171.SG	RISE1171	SchroederPNAS2019	4826	Poland_Koszyce_GAC.SG_son.RISE1166.SG.brother.RISE1167.SG	Koszyce, site 3	Poland	48.7	21.2	M
RISE1172.SG	RISE1172	SchroederPNAS2019	4664	Poland_Koszyce_GAC.SG_mother.RISE1163.SG.mother.RISE1173.SG	Koszyce, site 3	Poland	48.7	21.2	F
RISE1173.SG	RISE1173	SchroederPNAS2019	4635	Poland_Koszyce_GAC.SG_brother.RISE1169.SG.brother.RISE1168.SG.brother.RISE1163.SG	Koszyce, site 3	Poland	48.7	21.2	M
RISE1241.SG	RISE1241	SchroederPNAS2019	4773	Poland_Sandomierz_GAC.SG	Sandomierz, site 78	Poland	50.6	21.7	M
RISE1243.SG	RISE1243	SchroederPNAS2019	5225	Poland_Ksiaznice_GAC.SG_mother.or.daughter.RISE1249.SG	Ksiaznice, site 2	Poland	50.2	21.4	F
RISE1246.SG	RISE1246	SchroederPNAS2019	4721	Poland_Ksiaznice_GAC.SG	Ksiaznice, site 2	Poland	50.2	21.4	F
RISE1247.SG	RISE1247	SchroederPNAS2019	5225	Poland_Ksiaznice_GAC.SG_mother.or.daughter.RISE1248.SG	Ksiaznice, site 2	Poland	50.2	21.4	F
RISE1248.SG	RISE1248	SchroederPNAS2019	5225	Poland_Ksiaznice_GAC.SG	Ksiaznice, site 2	Poland	50.2	21.4	F
RISE1249.SG	RISE1249	SchroederPNAS2019	4737	Poland_Ksiaznice_GAC.SG	Ksiaznice, site 2	Poland	50.2	21.4	F
RISE1250.SG	RISE1250	SchroederPNAS2019	4750	Poland_Sandomierz_GAC.SG	Sandomierz, site 78	Poland	50.6	21.7	M
RISE1252.SG	RISE1252	SchroederPNAS2019	4725	Poland_Mierzanowice_GAC.SG	Mierzanowice, site 1, grave 3	Poland	50.8	21.5	M
RISE1254.SG	RISE1254	SchroederPNAS2019	4725	Poland_Wilczyce_GAC.SG	Wilczyce, site 90	Poland	51.1	17.1	M
COV20126.SG	COV20126	GonzalesFortesProcRoyalSocB2019	3632	Spain_BA.SG	Lucena, Covacha del Angel	Spain	37.406110999999996	-4.416389	M
LD1174.SG	LD1174	GonzalesFortesProcRoyalSocB2019	4466	Spain_MN.SG	Lucena, Sima del Angel	Spain	37.406110999999996	-4.416389	F
LD270.SG	LD270	GonzalesFortesProcRoyalSocB2019	4380	Portugal_MN.SG	Lorga de Din	Portugal	41.708333	-6.927778	U
LU339.SG	LU339	GonzalesFortesProcRoyalSocB2019	4849	Portugal_MN.SG	Lorga de Din	Portugal	41.708333	-6.927778	U
BOO001.A0101	BOO001	LamnidisNatureCommunications2018	3740	Russia_Bolshoy	Murmansk, Bolshoy Oleniy Ostrov	Russia	69.2239	33.4828	F
BOO002.A0101	BOO002	LamnidisNatureCommunications2018	3725	Russia_Bolshoy	Murmansk, Bolshoy Oleniy Ostrov	Russia	69.2239	33.4828	M
BOO003.A0101	BOO003	LamnidisNatureCommunications2018	3725	Russia_Bolshoy	Murmansk, Bolshoy Oleniy Ostrov	Russia	69.2239	33.4828	F
BOO004.A0101	BOO004	LamnidisNatureCommunications2018	3725	Russia_Bolshoy	Murmansk, Bolshoy Oleniy Ostrov	Russia	69.2239	33.4828	M
BOO005.A0101	BOO005	LamnidisNatureCommunications2018	3725	Russia_Bolshoy	Murmansk, Bolshoy Oleniy Ostrov	Russia	69.2239	33.4828	F
BOO006.A0101	BOO006	LamnidisNatureCommunications2018	3725	Russia_Bolshoy	Murmansk, Bolshoy Oleniy Ostrov	Russia	69.2239	33.4828	F
CHV001.A0101	CHV001	LamnidisNatureCommunications2018	150	Russia_Chalmny_Varre	Murmansk, Chalmny-Varre	Russia	67.1675	37.5864	F
CHV002.A0101	CHV002	LamnidisNatureCommunications2018	150	Russia_Chalmny_Varre	Murmansk, Chalmny-Varre	Russia	67.1675	37.5864	M
JK1963	JK1963	LamnidisNatureCommunications2018	1400	Finland_Levanluhta	Isokyro, Levanluhta	Finland	62.948744	22.410145999999997	U
JK1967	JK1967	LamnidisNatureCommunications2018	1400	Finland_Levanluhta_lc	Isokyro, Levanluhta	Finland	62.948744	22.410145999999997	U
JK1968	JK1968	LamnidisNatureCommunications2018	1400	Finland_Levanluhta	Isokyro, Levanluhta	Finland	62.948744	22.410145999999997	F
JK1970	JK1970	LamnidisNatureCommunications2018	1400	Finland_Levanluhta	Isokyro, Levanluhta	Finland	62.948744	22.410145999999997	F
JK2065	JK2065	LamnidisNatureCommunications2018	1400	Finland_Levanluhta_B	Isokyro, Levanluhta	Finland	62.948744	22.410145999999997	F
JK2066	JK2066	LamnidisNatureCommunications2018	1400	Finland_Levanluhta_B_lc	Isokyro, Levanluhta	Finland	62.948744	22.410145999999997	U
JK2067	JK2067	LamnidisNatureCommunications2018	1400	Finland_Levanluhta_B_lc	Isokyro, Levanluhta	Finland	62.948744	22.410145999999997	U
ans003.SG	ans003	SanchezQuintoPNAS2019	5282	Sweden_Ansarve_Megalithic.SG	Ansarve	Sweden	57.50899999999999	18.14	F
ans005.SG	ans005	SanchezQuintoPNAS2019	5367	Sweden_Ansarve_Megalithic.SG	Ansarve	Sweden	57.50899999999999	18.14	F
ans008.SG	ans008	SanchezQuintoPNAS2019	5154	Sweden_Ansarve_Megalithic.SG	Ansarve	Sweden	57.50899999999999	18.14	M
ans014.SG	ans014	SanchezQuintoPNAS2019	5111	Sweden_Ansarve_Megalithic.SG	Ansarve	Sweden	57.50899999999999	18.14	M
ans016.SG	ans016	SanchezQuintoPNAS2019	4705	Sweden_Ansarve_Megalithic.SG	Ansarve	Sweden	57.50899999999999	18.14	M
ans017.SG	ans017	SanchezQuintoPNAS2019	5053	Sweden_Ansarve_Megalithic.SG	Ansarve	Sweden	57.50899999999999	18.14	M
bal004.SG	bal004	SanchezQuintoPNAS2019	5186	Scotland_Megalithic.SG	Balintore	Great Britain	57.756	-3.909	F
car004-ALL_DATA.SG	car004	SanchezQuintoPNAS2019	5517	Ireland_Megalithic.SG	Carrowmore	Ireland	54.251000000000005	-8.519	M
kol2BE.SG	kol002	SanchezQuintoPNAS2019	6494	Czech_Megalithic.SG	Kolín	Czech Republic	50.028889	15.201157	F
kol6-ALL_DATA.SG	kol006	SanchezQuintoPNAS2019	6775	Czech_Megalithic.SG	Kolín	Czech Republic	50.028889	15.201157	F
lai001.SG	lai001	SanchezQuintoPNAS2019	5178	Scotland_Megalithic.SG	Knowe of Lairo	Great Britain	59.053000000000004	-2.853	M
mid001.SG	mid001	SanchezQuintoPNAS2019	5173	Scotland_Megalithic.SG	Scotland, Midhowe	Great Britain	59.157	-3.0989999999999998	M
mid002.SG	mid002	SanchezQuintoPNAS2019	5410	Scotland_Megalithic.SG	Scotland, Midhowe	Great Britain	59.157	-3.0989999999999998	M
prs002-ALL_DATA.SG	prs002	SanchezQuintoPNAS2019	5665	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	F
prs003-ALL_DATA.SG	prs003/015	SanchezQuintoPNAS2019	5643	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	M
prs006-ALL_DATA.SG	prs006/011	SanchezQuintoPNAS2019	5480	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	F
prs009-ALL_DATA.SG	prs008/009	SanchezQuintoPNAS2019	5265	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	M
prs010-ALL_DATA.SG	prs010	SanchezQuintoPNAS2019	5522	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	M
prs012-ALL_DATA.SG	prs012	SanchezQuintoPNAS2019	5650	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	M
prs013-ALL_DATA.SG	prs013/014	SanchezQuintoPNAS2019	5403	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	M
prs016-ALL_DATA.SG	prs016	SanchezQuintoPNAS2019	5539	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	M
prs017-ALL_DATA.SG	prs017	SanchezQuintoPNAS2019	5657	Ireland_Megalithic.SG_father.prs002-ALL_DATA.SG	Primrose Grange	Ireland	54.2469	-8.55609	M
prs018-ALL_DATA.SG	prs018	SanchezQuintoPNAS2019	5643	Ireland_Megalithic.SG	Primrose Grange	Ireland	54.2469	-8.55609	M
ARM001	ARM001	WangNatureCommunications2019	5417	Armenia_Caucasus_EBA_KuraAraxes	South Caucasus mountains, Kaps	Armenia	40.866667	43.716667	F
ARM002	ARM002	WangNatureCommunications2019	5163	Armenia_Caucasus_KuraAraxes	South Caucasus mountains, Kaps	Armenia	40.866667	43.716667	M
ARM003	ARM002	WangNatureCommunications2019	5163	Armenia_Caucasus_KuraAraxes_dup.ARM002	South Caucasus mountains, Kaps	Armenia	40.866667	43.716667	M
AY2001	AY2001	WangNatureCommunications2019	5397	Russia_Steppe_Maikop_o2	Kaspi steppe, Aygurskij 2	Russia	45.68833	43.26458	F
AY2003	AY2003	WangNatureCommunications2019	5452	Russia_Steppe_Maikop	Kaspi steppe, Aygurskij 2	Russia	45.68833	43.26458	F
BU2001	BU2001	WangNatureCommunications2019	4675	Russia_North_Caucasus	Piedmont, Belij Ugol 2	Russia	44.023590999999996	42.818456	M
GW1001	GW1001	WangNatureCommunications2019	4718	Russia_North_Caucasus	Piedmont, Gorjačevodskij 1	Russia	44.031853000000005	43.129956	M
I1720	I1720	WangNatureCommunications2019	5300	Russia_Caucasus_Maikop	Baksanyonok	Russia	43.686253	43.645913	M
I1722	I1722	WangNatureCommunications2019	6408	Russia_Caucasus_Eneolithic_sibling.I2055_sibling.I2056	Unakozovskaya	Russia	44.451315	40.102863	F
I1723	I1723	WangNatureCommunications2019	4696	Russia_North_Caucasus	Goryachevadskiy	Russia	44.031853000000005	43.129956	M
I2051	I2051	WangNatureCommunications2019	3275	Russia_Caucasus_LBA_Dolmen	North Caucasus, Marchenkova Gora	Russia	44.58333333	38.16666667	M
I2055	I2055	WangNatureCommunications2019	6508	Russia_Caucasus_Eneolithic_sibling.I2056_sibling.I1722	Unakozovskaya	Russia	44.451315	40.102863	M
I2056	I2056	WangNatureCommunications2019	6466	Russia_Caucasus_Eneolithic	Unakozovskaya	Russia	44.451315	40.102863	M
I6266	I6266	WangNatureCommunications2019	5385	Russia_Caucasus_Maikop_Novosvobodnaya	Klady, Dlinnaya Polyana	Russia	44.385019	40.394588	M
I6267	I6267	WangNatureCommunications2019	5410	Russia_Caucasus_Maikop_Novosvobodnaya	Klady, Dlinnaya Polyana	Russia	44.385019	40.394588	F
I6268	I6268	WangNatureCommunications2019	5550	Russia_Caucasus_Maikop_Novosvobodnaya	Klady, Dlinnaya Polyana	Russia	44.385019	40.394588	M
I6272	I6272	WangNatureCommunications2019	5081	Russia_Caucasus_Maikop_Novosvobodnaya	Klady, Dlinnaya Polyana	Russia	44.385019	40.394588	M
IV3002	IV3002	WangNatureCommunications2019	5201	Russia_Steppe_Maikop_o	North Caucasus steppe, Ipatovo 3	Russia	45.685404	42.921448	M
KBD001	KBD001	WangNatureCommunications2019	4030	Russia_North_Caucasus_MBA	North Caucasus mountains, Kabardinka	Russia	43.826337	42.716198999999996	M
KBD002	KBD002	WangNatureCommunications2019	4035	Russia_North_Caucasus_MBA_rel.KBD001	North Caucasus mountains, Kabardinka	Russia	43.826337	42.716198999999996	F
KDC001	KDC001	WangNatureCommunications2019	3838	Russia_North_Caucasus_MBA	Piedmont/mountains, Kudachurt	Russia	43.354032000000004	43.721893	M
KDC002	KDC002	WangNatureCommunications2019	3750	Russia_North_Caucasus_MBA	Piedmont/mountains, Kudachurt	Russia	43.354032000000004	43.721893	F
LYG001	LYG001	WangNatureCommunications2019	4670	Russia_North_Caucasus	Piedmont, Lysogarskaya	Russia	44.05336	43.21034	M
MK3003	MK3003	WangNatureCommunications2019	4477	Russia_Steppe_Catacomb	Piedmont, Mar'inskaja 3	Russia	43.925354999999996	43.530317	F
MK5001	MK5001	WangNatureCommunications2019	5150	Russia_Caucasus_LateMaikop_rel.MK5004	Piedmont, Mar'inskaja 5	Russia	43.905353999999996	43.521883	M
MK5004	MK5004	WangNatureCommunications2019	5150	Russia_Caucasus_LateMaikop	Piedmont, Mar'inskaja 5	Russia	43.905353999999996	43.521883	M
MK5008	MK5008	WangNatureCommunications2019	5187	Russia_Caucasus_LateMaikop	Piedmont, Mar'inskaja 5	Russia	43.905353999999996	43.521883	M
MK5009	MK5009	WangNatureCommunications2019	4705	Russia_North_Caucasus	Piedmont, Mar'inskaja 5	Russia	43.905353999999996	43.521883	M
NV3001	NV3001	WangNatureCommunications2019	3945	Russia_Steppe_Lola	North Caucasus steppe, Nevinnommiskij 3	Russia	44.73486	41.938749	M
OSS001	OSS001	WangNatureCommunications2019	5582	Russia_Caucasus_Maikop	Piedmont, Ossetia	Russia	43.084416999999995	44.632667	F
PG2001	PG2001	WangNatureCommunications2019	6850	Russia_Steppe_Eneolithic	Piedmont, Progress 2	Russia	43.822691	43.350278	M
PG2002	PG2002	WangNatureCommunications2019	4361	Russia_North_Caucasus	Piedmont, Progress 2	Russia	43.822691	43.350278	F
PG2004	PG2004	WangNatureCommunications2019	6088	Russia_Steppe_Eneolithic	Piedmont, Progress 2	Russia	43.822691	43.350278	M
RK1001	RK1001	WangNatureCommunications2019	4717	Russia_Caucasus_EBA_Yamnaya	Kuban steppe, Rasshevatskij 1	Russia	45.537248999999996	41.116544	M
RK1003	RK1003	WangNatureCommunications2019	4764	Russia_North_Caucasus	Kuban steppe, Rasshevatskij 1	Russia	45.537248999999996	41.116544	F
RK1007	RK1007	WangNatureCommunications2019	5105	Russia_Caucasus_EBA_Yamnaya	Kuban steppe, Rasshevatskij 1	Russia	45.537248999999996	41.116544	F
RK4001	RK4001	WangNatureCommunications2019	4238	Russia_Steppe_Catacomb	Kuban steppe, Rasshevatskij 4	Russia	45.535978	41.059517	M
RK4002	RK4002	WangNatureCommunications2019	4510	Russia_Steppe_Catacomb	Kuban steppe, Rasshevatskij 4	Russia	45.535978	41.059517	M
SA6001	SA6001	WangNatureCommunications2019	5397	Russia_Steppe_Maikop	Kaspi steppe, Šarachalsun 6	Russia	45.725651	43.986933	F
SA6002	I11133	WangNatureCommunications2019	5126	Russia_LateMaikop	Sinjucha, Kuban steppe	Russia	45.05	39.91	F
SA6003	SA6003	WangNatureCommunications2019	4318	Russia_Steppe_Catacomb	Kaspi steppe, Šarachalsun 6	Russia	45.725651	43.986933	M
SA6004	SA6004	WangNatureCommunications2019	5159	Russia_Steppe_Maikop	Kaspi steppe, Šarachalsun 6	Russia	45.725651	43.986933	M
SA6010	SA6010	WangNatureCommunications2019	5400	Russia_Caucasus_Eneolithic	Kaspi steppe, Šarachalsun 6	Russia	45.725651	43.986933	M
SA6013	SA6013	WangNatureCommunications2019	5167	Russia_Steppe_Maikop_o	Kaspi steppe, Šarachalsun 6	Russia	45.725651	43.986933	M
SIJ002	I11131	WangNatureCommunications2019	5164	Russia_LateMaikop_1d.rel.I11132.I11133	Sinjucha, Kuban steppe	Russia	45.05	39.91	M
SIJ003	I11132	WangNatureCommunications2019	5164	Russia_LateMaikop_1d.rel.I11131.I11133	Sinjucha, Kuban steppe	Russia	45.05	39.91	F
VEK006	VEK006	WangNatureCommunications2019	4850	Russia_Caucasus_KuraAraxes_o2_1d.rel.VEK007_1d.rel.VEK008	Caspian sea shore, Velikent	Russia	42.179802	48.066089	F
VEK007	VEK007	WangNatureCommunications2019	4850	Russia_Caucasus_KuraAraxes	Caspian sea shore, Velikent	Russia	42.179802	48.066089	M
VEK009	VEK007	WangNatureCommunications2019	4850	Russia_Caucasus_KuraAraxes_o1_dup.VEK007	Caspian sea shore, Velikent	Russia	42.179802	48.066089	M
VJ1001	VJ1001	WangNatureCommunications2019	6230	Russia_Steppe_Eneolithic	Piedmont, Vonjucka 1	Russia	44.019962	43.155538	F
ZO2002	ZO2002	WangNatureCommunications2019	4850	Russia_Caucasus_EBA_Yamnaya	North Caucasus steppe, Zolotarjëvka 2	Russia	45.659025	42.60675	F
DA237.SG	DA237	SikoraNature2019	1388	Finland_Saami_IA.SG	Levanluhta	Finland	62.9	22.4	F
I7774_d	I7774	FernandesNatureEcologyEvolution2020	3875	Italy_Sicily_EBA	Sicily, Contrada Paolina, Castellucciana	Italy	36.8831	14.5712	F
I16161	I16161	FernandesNatureEcologyEvolution2020	3434	Italy_Sardinia_MBA	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	F
I1012_published	I1012	NarasimhanPattersonScience2019	3825	Russia_MLBA_Sintashta_published	Kamennyi Ambar 5 Cemetery	Russia	52.81666667	60.46666667	M
I2921_published	I2921	NarasimhanPattersonScience2019	5533	Iran_C_TepeHissar_published	Tepe Hissar	Iran	36.15444444	54.38361111	F
I0231_published	I0231	NarasimhanPattersonScience2019 (previously MathiesonNature2015 which was 1240k of same sample with 390k in HaakLazaridis2015)	4844	Russia_Samara_EBA_Yamnaya_published2	Samara Oblast, Volga River Valley, Southern Steppe, Ekaterinovka	Russia	52.71085	49.46685556	M
I11537_published	I11537	NarasimhanPattersonScience2019	2554	Kazakhstan_IA_Chanchar_published	Chanchar	Kazakhstan	50.66865833	57.71856944	M
I11540_published	I11540	NarasimhanPattersonScience2019	1723	Kazakhstan_LIA_Georgievsky_published	Georgievsky Bugor	Kazakhstan	50.4501	57.04005556	M
I11538_published	I11538	NarasimhanPattersonScience2019	3614	Kazakhstan_Chanchar_MBA_published	Chanchar	Kazakhstan	50.66865833	57.71856944	F
I11542_published	I11542	NarasimhanPattersonScience2019	3250	Kazakhstan_LBA_Guruldek_published	Guruldek	Kazakhstan	51.00611389	57.92825278	F
I11541_published	I11541	NarasimhanPattersonScience2019	3684	Kazakhstan_Georgievsky_MBA_published	Georgievsky Bugor	Kazakhstan	50.4501	57.04005556	M
I11458_published	I11458	NarasimhanPattersonScience2019	4600	Iran_ShahrISokhta_BA2_published	Seistan, Shahr-i Sokhta	Iran	30.649857	61.400311	M
LS-13.SG	LS-13	JarveCurrentBiology2019	2324	Russia_EarlySarmatian_SouthernUrals.SG	Novo-Muraptalovo-7, Mound 1, burial 2	Russia	52.469131000000004	55.775705	M
MJ-06.SG	MJ-06	JarveCurrentBiology2019	4620	Ukraine_EBA_Yamnaya_o.SG	Kumy, Mound 6, burial 8	Ukraine	49.32465	35.3687167	F
MJ-08.SG	MJ-08	JarveCurrentBiology2019	2587	Ukraine_LateSrubnaya.SG	Kumy, Mound 1, burial 2	Ukraine	49.32555	35.3703667	F
MJ-09.SG	MJ-09	JarveCurrentBiology2019	4286	Ukraine_BA_Catacomb.SG	Mamai-Gora, The central sector of the burial. Mound 162, burial 15, skeleton 2	Ukraine	47.4333333	34.2666667	F
MJ-12.SG	MJ-12	JarveCurrentBiology2019	2847	Ukraine_Cimmerians.SG	Cartal III, NW part of the burial ground, plot I, grave 101	Ukraine	45.319997	28.411989000000002	F
MJ-13.SG	MJ-13	JarveCurrentBiology2019	2495	Ukraine_IA_WesternScythian_o1.SG	Kup'evaha, Mound 25, burial 1, skeleton 3	Ukraine	50.207055	35.285672999999996	F
MJ-14.SG	MJ-14	JarveCurrentBiology2019	2593	Ukraine_IA_WesternScythian_o1.SG	Medwin, Group I, mound 22/1	Ukraine	49.40542	30.846856	M
MJ-15.SG	MJ-15	JarveCurrentBiology2019	2246	Ukraine_IA_WesternScythian_Cimmerians_o2_dup.MJ-32.SG	St Merchik, Group II, mound 1, burial 1	Ukraine	49.9672333	35.775833299999995	M
MJ-16.SG	MJ-16	JarveCurrentBiology2019	2544	Ukraine_IA_WesternScythian.SG	Medwin, Group I, mound 6/1	Ukraine	49.40542	30.846856	M
MJ-19.SG	MJ-19	JarveCurrentBiology2019	1537	Ukraine_Chernyakhiv.SG	Legedzine, Grave 20	Ukraine	48.8034167	30.5093667	F
MJ-31.SG	MJ-31	JarveCurrentBiology2019	3136	Ukraine_Cimmerians_o1.SG	"Dykyi Sad hillfort, ""Citadel"", Room №7 in the ""Citadel"""	Ukraine	46.966666700000005	32.0	M
MJ-32.SG	MJ-15	JarveCurrentBiology2019	2246	Ukraine_IA_WesternScythian_Cimmerians_o2.SG	Bidylo I, Mound 2, burial 1	Ukraine	49.971784	35.392952	M
MJ-33.SG	MJ-33	JarveCurrentBiology2019	2553	Ukraine_IA_WesternScythian.SG	Medwin, Group I, mound 18/1	Ukraine	49.40542	30.846856	M
MJ-34.SG	MJ-34	JarveCurrentBiology2019	2231	Ukraine_IA_WesternScythian.SG	Kolomak hillfort, №1842, pit 68, excavation IV	Ukraine	49.864876	35.277719	M
MJ-35.SG	MJ-35	JarveCurrentBiology2019	2515	Ukraine_IA_WesternScythian.SG	Kup'evaha, Mound 25, burial 1, skeleton 1	Ukraine	50.207055	35.285672999999996	M
MJ-36.SG	MJ-36	JarveCurrentBiology2019	1628	Ukraine_Chernyakhiv_o.SG	Komariv-1, Grave 3	Ukraine	48.5351833	26.9676	F
MJ-37.SG	MJ-37	JarveCurrentBiology2019	1624	Ukraine_Chernyakhiv.SG	Shyshaky, Grave 112 in the central part of the burial ground	Ukraine	49.8666667	34.0	F
MJ-38.SG	MJ-38	JarveCurrentBiology2019	2016	Russia_Sarmatian.SG	Zolka, Mound 4, burial 30	Russia	43.890103	43.221159	M
MJ-39.SG	MJ-39	JarveCurrentBiology2019	2233	Russia_EarlySarmatian_SouthernUrals.SG	Ivanovka-1, Mound 5, burial 3	Russia	51.977903999999995	57.844288	M
MJ-40.SG	MJ-40	JarveCurrentBiology2019	2254	Russia_EasternScythian_SouthernUrals_o.SG	Manhar-2, Burial 1	Russia	52.532722	58.490389	M
MJ-41.SG	MJ-41	JarveCurrentBiology2019	2477	Russia_EarlySarmatian_SouthernUrals.SG	Avlasovo, Mound 3, burial 2	Russia	53.088589	58.660441000000006	F
MJ-42.SG	MJ-42	JarveCurrentBiology2019	2604	Russia_EasternScythian_SouthernUrals.SG	Nikolaevka II, Mound 1, burial 2	Russia	53.018772999999996	61.973690000000005	M
MJ-43.SG	MJ-43	JarveCurrentBiology2019	2312	Russia_EarlySarmatian_SouthernUrals.SG	Sibai-1, Mound 1, burial 1, skeleton 2	Russia	52.753393	58.667696	F
MJ-44.SG	MJ-44	JarveCurrentBiology2019	2213	Russia_MiddleSarmatian_SouthernUrals.SG	Chumarovo-1, Mound 10, burial 10	Russia	53.858661	55.44873199999999	F
MJ-46.SG	MJ-46	JarveCurrentBiology2019	2220	Ukraine_IA_WesternScythian.SG	Mamai-Gora, The eastern sector of the burial. Object 165, burial 1	Ukraine	47.4333333	34.2666667	F
MJ-47.SG	MJ-47	JarveCurrentBiology2019	2429	Ukraine_IA_WesternScythian.SG	Mamai-Gora, The eastern sector of the burial. Object 175, burial 1	Ukraine	47.4333333	34.2666667	F
MJ-56.SG	MJ-56	JarveCurrentBiology2019	2436	Russia_EarlySarmatian_SouthernUrals.SG	Perevolochan-2, Mound 4, burial 3	Russia	51.991225	58.039435	F
ASH008	ASH008	FeldmanScienceAdvances2019	3095	Israel_Ashkelon_IA2	Ashkelon	Israel	31.666666999999997	34.566666999999995	M
ASH029	ASH029	FeldmanScienceAdvances2019	3513	Israel_Ashkelon_LBA	Ashkelon	Israel	31.666666999999997	34.566666999999995	F
ASH033	ASH033	FeldmanScienceAdvances2019	3639	Israel_Ashkelon_LBA	Ashkelon	Israel	31.666666999999997	34.566666999999995	F
ASH034	ASH034	FeldmanScienceAdvances2019	3550	Israel_Ashkelon_LBA	Ashkelon	Israel	31.666666999999997	34.566666999999995	F
ASH066	ASH066	FeldmanScienceAdvances2019	3184	Israel_Ashkelon_IA1	Ashkelon	Israel	31.666666999999997	34.566666999999995	M
ASH067	ASH067	FeldmanScienceAdvances2019	3206	Israel_Ashkelon_IA1	Ashkelon	Israel	31.666666999999997	34.566666999999995	M
ASH068	ASH068	FeldmanScienceAdvances2019	3167	Israel_Ashkelon_IA1_o	Ashkelon	Israel	31.666666999999997	34.566666999999995	F
